country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_in_playground,abs_reason_other,abs_reason_school,abs_reason_travelled,abs_reason_farm,abs_reason_market,nc_reason_religious_cultural,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_no_felt_need,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
NIG,TAHOUA,MALBAZA,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-19,30,30,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,63.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,25,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA COM,CENBLOCK-nOPV,nOPV2,Rnd1,19,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,28,32,60,20,26,46,14,Fail,poor,0,3,4,1,0,0,6,55,0,2,0,2,0,0,0,0,0,0,0,0,0,21.43,28.57,7.14,0,0,42.86,0.23
NIG,TAHOUA,TAHOUA COM,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,25,35,60,16,28,44,16,Fail,poor,1,2,7,0,0,6,0,21.67,0,5,0,1,1,0,0,0,0,0,1,0,6.25,12.5,43.75,0,0,37.5,0,0.27
NIG,TAHOUA,TAHOUA COM,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,37,23,60,10,8,18,42,Fail,very poor,0,40,0,0,0,2,0,23.33,0,0,0,0,0,0,0,0,0,0,0,0,0,95.24,0,0,0,4.76,0,0.7
NIG,TAHOUA,TAHOUA COM,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA COM,NIG-2024-06-01_nOPV,nOPV2,Rnd1,31,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,22,38,60,16,27,43,17,Fail,poor,0,12,5,0,0,0,0,36.67,1,0,0,0,3,1,0,0,0,0,0,0,0,70.59,29.41,0,0,0,0,0.28
NIG,TAHOUA,TAHOUA COM,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,22,38,60,13,28,41,19,Fail,poor,0,18,0,0,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,94.74,0,0,0,5.26,0,0.32
NIG,TAHOUA,TAHOUA COM,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,18,42,60,17,41,58,2,Pass,high,0,0,2,0,0,0,0,70,0,0,1,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA COM,NIG-2024-10-01_nOPV,nOPV2,Rnd2,17,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,22,38,60,21,36,57,3,Pass,high,0,0,3,0,0,0,0,58.33,0,0,0,0,2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,TAHOUA,TAHOUA COM,nVPO_Maradi,nOPV2,Rnd1,12,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,36,24,60,34,23,57,3,Pass,high,0,0,0,0,0,0,3,81.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.05
NIG,TAHOUA,TAHOUA COM,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-16T00:00:00Z,2021-07-20,2021-07-21,36,24,60,35,23,58,2,Pass,high,0,0,1,0,0,0,1,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
NIG,TAHOUA,TAHOUA COMMUNE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,30,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,23,37,60,22,37,59,1,Pass,high,0,0,0,0,1,0,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,TAHOUA,TAHOUA COMMUNE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,23,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,35,25,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,91.67,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA COMMUNE,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,27,33,60,26,32,58,2,Pass,high,0,1,1,0,0,0,0,63.33,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA DEPT,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-10,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,1,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,TAHOUA,TAHOUA DEPT,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-06,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA DEPT,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-28,29,31,60,27,29,56,4,Fail,moderate,0,1,1,0,0,2,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,50,0,0.07
NIG,TAHOUA,TAHOUA DEPT,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-02,32,28,60,32,27,59,1,Pass,high,0,0,0,0,1,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
NIG,TAHOUA,TAHOUA DEPT,NIG-2023-05-01_nOPV,nOPV2,Rnd1,23,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TAHOUA,TAHOUA DEPT,NIG-2023-05-01_nOPV,nOPV2,Rnd2,22,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TAHOUA,TAHOUA DEPT,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA DEPT,NIG-2024-06-01_nOPV,nOPV2,Rnd2,6,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA DEPT,NIG-2024-10-01_nOPV,nOPV2,Rnd1,22,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,31,29,60,29,28,57,3,Pass,high,0,0,2,0,0,1,0,91.67,0,0,0,1,1,0,0,0,0,0,0,0,0,0,66.67,0,0,33.33,0,0.05
NIG,TAHOUA,TAHOUA DEPT,NIG-2024-10-01_nOPV,nOPV2,Rnd2,6,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TAHOUA DEPT,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-19,24,36,60,24,35,59,1,Pass,high,0,0,0,0,0,1,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,TAHOUA,TAHOUA DEPT,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,88.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TASSARA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,34,26,60,30,22,52,8,Fail,moderate,2,0,0,4,0,2,0,38.33,0,0,0,0,0,0,1,0,0,0,1,0,25,0,0,50,0,25,0,0.13
NIG,TAHOUA,TASSARA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,30,27,57,3,Pass,high,0,0,0,0,0,3,0,48.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
NIG,TAHOUA,TASSARA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TASSARA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TASSARA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TASSARA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,22,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,31,29,60,15,13,28,32,Fail,very poor,2,16,0,1,0,12,1,38.33,0,0,0,0,0,0,0,0,0,0,1,1,6.25,50,0,3.12,0,37.5,3.12,0.53
NIG,TAHOUA,TCHINTABARADEN,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2024-06-01_nOPV,nOPV2,Rnd1,19,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,29,21,50,16,14,30,30,Fail,very poor,0,9,1,0,0,10,10,40,0,0,0,1,0,0,0,0,0,0,0,0,0,30,3.33,0,0,33.33,33.33,0.6
NIG,TAHOUA,TCHINTABARADEN,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2024-10-01_nOPV,nOPV2,Rnd2,14,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,nVPO_Maradi,nOPV2,Rnd1,21,2021-06-14T00:00:00Z,2021-06-18,2021-06-18,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TCHINTABARADEN,nVPO_Maradi,nOPV2,Rnd2,21,2021-07-14T00:00:00Z,2021-07-18,2021-07-18,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,31,29,60,23,24,47,13,Fail,poor,0,0,0,0,0,13,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.22
NIG,TAHOUA,TILLIA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TAHOUA,TILLIA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,25,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,AYEROU,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,39,21,60,37,21,58,2,Pass,high,0,0,1,0,0,1,0,83.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,TILLABERI,AYEROU,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,32,28,60,26,24,50,10,Fail,poor,0,0,9,0,0,0,1,66.67,0,3,0,1,4,1,0,0,0,0,0,0,0,0,90,0,0,0,10,0.17
NIG,TILLABERI,AYEROU,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,34,26,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,BALLEYARA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,31,29,60,30,27,57,3,Pass,high,0,0,1,0,1,1,0,66.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,33.33,0,0.05
NIG,TILLABERI,BALLEYARA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-02T00:00:00Z,2022-07-06,2022-07-07,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,BALLEYARA,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-29,27,33,60,25,33,58,2,Pass,high,0,1,1,0,0,0,0,48.33,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TILLABERI,BALLEYARA,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,26,34,60,18,21,39,21,Fail,very poor,0,19,0,0,0,2,0,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,90.48,0,0,0,9.52,0,0.35
NIG,TILLABERI,BALLEYARA,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,48.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,BALLEYARA,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,30,30,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TILLABERI,BALLEYARA,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,36,24,60,34,24,58,2,Pass,high,0,1,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TILLABERI,BALLEYARA,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,29,31,60,29,30,59,1,Pass,high,0,1,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TILLABERI,BALLEYARA,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,37,23,60,35,22,57,3,Pass,high,0,3,0,0,0,0,0,78.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
NIG,TILLABERI,BALLEYARA,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,30,30,60,24,24,48,12,Fail,poor,0,12,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.2
NIG,TILLABERI,BALLEYARA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,30,30,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,88.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TILLABERI,BALLEYARA,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,32,28,60,30,27,57,3,Pass,high,0,0,3,0,0,0,0,86.67,0,0,1,1,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
NIG,TILLABERI,BALLEYARA,NIG-2025-10-01_nOPV_sNID,nOPV2,Rnd1,21,2026-01-11T00:00:00Z,2026-01-15,2026-01-16,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,BANI BANGOU,NIG-2024-06-01_nOPV,nOPV2,Rnd1,6,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,20,10,30,20,10,30,30,Fail,very poor,0,0,0,0,0,0,30,56.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
NIG,TILLABERI,FILLINGUE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,15,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,38,22,60,34,19,53,7,Fail,moderate,0,1,6,0,0,0,0,46.67,0,2,0,1,1,2,0,0,0,0,0,0,0,14.29,85.71,0,0,0,0,0.12
NIG,TILLABERI,FILLINGUE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,15,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,41,19,60,39,19,58,2,Pass,high,0,0,2,0,0,0,0,63.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,GOTHEYE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,22,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,GOTHEYE,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,KOLLO,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-06-06T00:00:00Z,2022-06-10,2022-06-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,KOLLO,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-07-01T00:00:00Z,2022-07-05,2022-07-06,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,KOLLO,GOTHEYE-mOPV,mOPV,Rnd1,21,2020-09-24T00:00:00Z,2020-09-28,2020-09-30,32,28,60,31,27,58,2,Pass,high,0,1,1,0,0,0,0,83.33,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
NIG,TILLABERI,KOLLO,GOTHEYE-mOPV,mOPV,Rnd2,21,2020-10-29T00:00:00Z,2020-11-02,2020-11-03,36,24,60,35,24,59,1,Pass,high,0,1,0,0,0,0,0,93.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TILLABERI,KOLLO,NIG-2023-05-01_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,31,29,60,30,29,59,1,Pass,high,0,1,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
NIG,TILLABERI,KOLLO,NIG-2023-05-01_nOPV,nOPV2,Rnd2,21,2023-06-19T00:00:00Z,2023-06-23,2023-06-24,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIG,TILLABERI,KOLLO,NIG-2024-06-01_nOPV,nOPV2,Rnd1,21,2024-07-12T00:00:00Z,2024-07-16,2024-07-17,31,29,60,30,28,58,2,Pass,high,0,0,2,0,0,0,0,63.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
NIG,TILLABERI,KOLLO,NIG-2024-06-01_nOPV,nOPV2,Rnd2,21,2024-09-27T00:00:00Z,2024-10-01,2024-10-02,33,27,60,32,27,59,1,Pass,high,0,0,0,0,0,1,0,73.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
NIG,TILLABERI,KOLLO,NIG-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-25T00:00:00Z,2024-10-29,2024-10-30,29,31,60,28,30,58,2,Pass,high,0,0,1,0,0,1,0,88.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
NIG,TILLABERI,KOLLO,NIG-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-12-02T00:00:00Z,2024-12-06,2024-12-07,34,26,60,30,21,51,9,Fail,poor,0,7,1,0,0,1,0,76.67,0,1,0,0,0,0,0,0,0,0,0,0,0,77.78,11.11,0,0,11.11,0,0.15
NIG,TILLABERI,KOLLO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd1,21,2025-05-04T00:00:00Z,2025-05-08,2025-05-09,31,29,60,31,28,59,1,Pass,high,0,0,1,0,0,0,0,96.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
NIG,TILLABERI,KOLLO,NIG-2025-04-01_nOPV_NIDs,nOPV2,Rnd2,21,2025-06-13T00:00:00Z,2025-06-17,2025-06-18,30,30,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,93.33,0,0,0,1,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
