country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_travelled,abs_reason_farm,abs_reason_school,abs_reason_in_playground,abs_reason_market,abs_reason_other,nc_reason_others,nc_reason_no_care_giver_consent,nc_reason_religious_cultural,nc_reason_vaccines_safety,nc_reason_no_felt_need,nc_reason_child_sick,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
MDG,ANDROY,AMBOVOMBE ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,AMBOVOMBE ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd2,17,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,AMBOVOMBE ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,37,23,60,36,19,55,5,Fail,moderate,1,0,3,0,0,1,0,78.33,0,0,1,0,0,2,0,1,0,0,0,0,0,0,20,0,60,0,0,20,0,0.08
MDG,ANDROY,AMBOVOMBE ANDROY,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,AMBOVOMBE ANDROY,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,18,42,60,18,41,59,1,Pass,high,1,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0.02
MDG,ANDROY,AMBOVOMBE ANDROY,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BEKILY,MDG-2023-03-01_bOPV,mOPV,Rnd1,23,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BEKILY,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BEKILY,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BEKILY,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BEKILY,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,31,29,60,26,20,46,14,Fail,poor,0,0,0,0,0,14,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.23
MDG,ANDROY,BEKILY,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,27,33,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ANDROY,BEKILY,OPVb2021,nOPV2,Rnd1,21,2021-06-03T00:00:00Z,2021-06-07,2021-07-07,33,27,60,28,22,50,10,Fail,poor,0,0,0,0,0,0,10,83.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.17
MDG,ANDROY,BELOHA ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,31,29,60,25,25,50,10,Fail,poor,0,0,5,0,0,5,0,96.67,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.17
MDG,ANDROY,BELOHA ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,BELOHA ANDROY,OPVb2022,nOPV2,Rnd1,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-16,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,OPVb2021,nOPV2,Rnd1,21,2021-06-03T00:00:00Z,2021-06-07,2021-07-07,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANDROY,TSIHOMBE,OPVb2022,nOPV2,Rnd1,21,2022-07-11T00:00:00Z,2022-07-15,2022-07-17,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,AMBOASARY SUD,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,28,32,60,28,31,59,1,Pass,high,1,0,0,0,0,0,0,96.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0.02
MDG,ANOSY,AMBOASARY SUD,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,AMBOASARY SUD,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,AMBOASARY SUD,MDG-2023-03-01_bOPV,mOPV,Rnd4,15,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,19,11,30,19,11,30,30,Fail,very poor,0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
MDG,ANOSY,AMBOASARY SUD,MDG-2024-05-01_bOPV,bOPV,Rnd1,19,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,33,27,60,26,20,46,14,Fail,poor,0,1,0,0,0,13,0,96.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,92.86,0,0.23
MDG,ANOSY,AMBOASARY SUD,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,AMBOASARY SUD,OPVb2021,nOPV2,Rnd1,15,2021-04-03T00:00:00Z,2021-04-07,2021-07-07,27,23,50,27,23,50,10,Fail,poor,0,0,0,0,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.2
MDG,ANOSY,BETROKA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,BETROKA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,BETROKA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,BETROKA,MDG-2023-03-01_bOPV,mOPV,Rnd4,20,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,BETROKA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,BETROKA,MDG-2024-05-01_bOPV,bOPV,Rnd2,20,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,39,21,60,31,15,46,14,Fail,poor,1,11,0,1,0,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,78.57,0,7.14,0,0,7.14,0.23
MDG,ANOSY,TAOLAGNARO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,35,25,60,31,25,56,4,Fail,moderate,0,0,1,0,0,0,3,96.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,0.07
MDG,ANOSY,TAOLAGNARO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,24,36,60,23,36,59,1,Pass,high,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ANOSY,TAOLAGNARO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,TAOLAGNARO,MDG-2023-03-01_bOPV,mOPV,Rnd4,16,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,22,18,40,21,18,39,21,Fail,very poor,0,0,1,0,0,0,20,92.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,95.24,0.52
MDG,ANOSY,TAOLAGNARO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,TAOLAGNARO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ANOSY,TAOLAGNARO,OPVb2021,nOPV2,Rnd2,21,2021-08-09T00:00:00Z,2021-08-13,2021-12-08,29,31,60,26,29,55,5,Fail,moderate,0,0,0,0,0,4,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0.08
MDG,ANOSY,TAOLAGNARO,OPVb2022,nOPV2,Rnd1,20,2022-07-10T00:00:00Z,2022-07-14,2022-07-28,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,31,29,60,22,20,42,18,Fail,poor,0,0,2,0,0,16,0,98.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,88.89,0,0.3
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,AMPANIHY OUEST,OPVb2022,nOPV2,Rnd1,21,2022-07-13T00:00:00Z,2022-07-17,2022-07-23,33,27,60,31,26,57,3,Pass,high,0,0,0,0,0,1,2,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0.05
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,27,33,60,27,32,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,29,29,58,2,Pass,high,0,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
MDG,ATSIMO ANDREFANA,ANKAZOABO ATSIMO,OPVb2021,nOPV2,Rnd1,20,2021-06-03T00:00:00Z,2021-06-07,2021-10-07,27,33,60,24,27,51,9,Fail,poor,0,0,1,0,0,8,0,83.33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.11,0,0,88.89,0,0.15
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2023-03-01_bOPV,mOPV,Rnd4,21,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BENENITRA,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,37,23,60,36,23,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,29,31,60,24,24,48,12,Fail,poor,0,0,3,0,0,9,0,93.33,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,0,75,0,0.2
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,17,43,60,17,43,60,0,Pass,high,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2023-03-01_bOPV,mOPV,Rnd4,12,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,14,16,30,14,16,30,30,Fail,very poor,0,0,0,0,0,0,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,21,39,60,19,39,58,2,Pass,high,1,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50,0,0,0,0,50,0,0.03
MDG,ATSIMO ANDREFANA,BEROROHA,MDG-2024-05-01_bOPV,bOPV,Rnd2,17,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BEROROHA,OPVb2022,nOPV2,Rnd1,21,2022-07-10T00:00:00Z,2022-07-14,2022-07-22,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd1,21,2023-05-16T00:00:00Z,2023-05-20,2023-05-21,34,26,60,33,26,59,1,Pass,high,1,0,0,0,0,0,0,96.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd2,21,2023-07-25T00:00:00Z,2023-07-29,2023-07-30,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd3,21,2023-09-05T00:00:00Z,2023-09-09,2023-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2023-03-01_bOPV,mOPV,Rnd4,14,2023-10-16T00:00:00Z,2023-10-20,2023-10-21,23,17,40,23,17,40,20,Fail,very poor,0,0,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.5
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2024-05-01_bOPV,bOPV,Rnd1,21,2024-05-14T00:00:00Z,2024-05-18,2024-05-19,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,MDG-2024-05-01_bOPV,bOPV,Rnd2,21,2024-07-09T00:00:00Z,2024-07-13,2024-07-14,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDG,ATSIMO ANDREFANA,BETIOKY ATSIMO,OPVb2022,nOPV2,Rnd1,23,2022-07-17T00:00:00Z,2022-07-21,2022-07-26,39,21,60,39,21,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
