country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_other,abs_reason_travelled,abs_reason_farm,abs_reason_market,abs_reason_school,abs_reason_in_playground,nc_reason_no_felt_need,nc_reason_others,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_poliofree,nc_reason_too_many_rnd,nc_reason_covid_19,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
ANG,MOXICO,LUTUAI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO,LUTUAI,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,15,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,28,32,60,5,6,11,49,Fail,very poor,1,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.04,97.96,0,0,0,0,0,0.82
ANG,MOXICO,MOXICO (LUENA),ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-16T00:00:00Z,2023-09-20,2023-09-21,33,27,60,17,12,29,31,Fail,very poor,2,12,4,0,0,13,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6.45,38.71,12.9,0,0,41.94,0,0.52
ANG,MOXICO,MOXICO (LUENA),ANG-2023-07-01_bOPV,bOPV,Rnd2,9,2023-10-25T00:00:00Z,2023-10-29,2023-10-29,23,37,60,20,25,45,15,Fail,poor,0,0,1,0,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,93.33,0,0.25
ANG,MOXICO,MOXICO (LUENA),ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,30,28,58,2,Pass,high,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ANG,MOXICO,MOXICO (LUENA),ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,35,25,60,30,19,49,11,Fail,poor,0,2,6,0,0,3,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,18.18,54.55,0,0,27.27,0,0.18
ANG,MOXICO,MOXICO (LUENA),ANGOLA-SNID-2024-07-nOPV2,nOPV2,Rnd1,12,2024-06-28T00:00:00Z,2024-07-02,2024-07-03,31,29,60,23,24,47,13,Fail,poor,0,5,5,1,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46,38.46,7.69,0,0,15.38,0.22
ANG,MOXICO,NINDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,32,22,54,6,Fail,moderate,0,0,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33,16.67,0,0,0,0.1
ANG,MOXICO,NINDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,30,30,60,22,25,47,13,Fail,poor,0,0,12,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.31,0,0,7.69,0,0.22
ANG,MOXICO,NINDA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,26,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,35,45,80,35,45,80,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAIANDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAIANDA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,20,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAIANDA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,41,19,60,40,19,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,MOXICO LESTE,CAMEIA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,41,19,60,41,19,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAMEIA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAMEIA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,38,22,60,34,21,55,5,Fail,moderate,0,1,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,60,0,0,20,0,0.08
ANG,MOXICO LESTE,CAZOMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,6,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAZOMBO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,30,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,CAZOMBO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,LAGO DILOLO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,31,29,60,29,27,56,4,Fail,moderate,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
ANG,MOXICO LESTE,LAGO DILOLO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,19,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,40,20,60,38,17,55,5,Fail,moderate,0,0,4,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,0.08
ANG,MOXICO LESTE,LAGO DILOLO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,33,27,60,31,27,58,2,Pass,high,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0.03
ANG,MOXICO LESTE,LOVUA DO ZAMBEZE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,38,22,60,38,22,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,LOVUA DO ZAMBEZE,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,LOVUA DO ZAMBEZE,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,22,38,60,22,35,57,3,Pass,high,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,MOXICO LESTE,LUACANO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,30,23,53,7,Fail,moderate,0,0,7,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.12
ANG,MOXICO LESTE,LUACANO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,27,58,2,Pass,high,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,MOXICO LESTE,LUACANO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,25,25,50,10,Fail,poor,0,0,1,1,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,40,40,0,0.17
ANG,MOXICO LESTE,LUAU,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,35,25,60,25,20,45,15,Fail,poor,2,4,2,0,1,3,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,13.33,26.67,13.33,0,6.67,20,20,0.25
ANG,MOXICO LESTE,LUAU,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,23,37,60,23,37,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,LUAU,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,21,39,60,17,35,52,8,Fail,moderate,0,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,50,0.13
ANG,MOXICO LESTE,MACONDO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,6,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,MACONDO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,35,25,60,33,25,58,2,Pass,high,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,MOXICO LESTE,MACONDO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,22,38,60,22,38,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,NANA CANDUNDO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,23,37,60,22,37,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
ANG,MOXICO LESTE,NANA CANDUNDO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,MOXICO LESTE,NANA CANDUNDO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,BIBALA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-19,23,37,60,19,33,52,8,Fail,moderate,0,5,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,12.5,0,0,12.5,12.5,0.13
ANG,NAMIBE,BIBALA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-22T00:00:00Z,2023-10-26,2023-10-27,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,BIBALA,ANG-2025-05-01_nOPV-sNID,nOPV2,Rnd2,42,2025-07-25T00:00:00Z,2025-07-29,2025-07-30,68,52,120,67,52,119,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.01
ANG,NAMIBE,BIBALA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,27,33,60,19,31,50,10,Fail,poor,0,1,4,0,1,0,4,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10,40,0,10,0,40,0.17
ANG,NAMIBE,BIBALA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,BIBALA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,CACIMBAS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,23,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,CACIMBAS,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,CACIMBAS,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,37,23,60,36,22,58,2,Pass,high,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
ANG,NAMIBE,CAMUCUIO,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-15T00:00:00Z,2023-09-19,2023-09-20,28,32,60,13,19,32,28,Fail,very poor,0,6,2,0,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,71.43,0,0.47
ANG,NAMIBE,CAMUCUIO,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-22T00:00:00Z,2023-10-26,2023-10-27,33,27,60,31,24,55,5,Fail,moderate,0,2,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0.08
ANG,NAMIBE,CAMUCUIO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,22,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,37,23,60,37,21,58,2,Pass,high,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.03
ANG,NAMIBE,CAMUCUIO,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,CAMUCUIO,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,CAMUCUIO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,23,15,38,22,Fail,very poor,0,1,1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,90.91,0,0.37
ANG,NAMIBE,CAMUCUIO,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
ANG,NAMIBE,IONA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,18,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,IONA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,20,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,IONA,ANG-2026-02-01_nOPV-sNID,nOPV2,Rnd1,24,2026-02-24T00:00:00Z,2026-02-28,2026-03-01,59,41,100,59,41,100,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,IONA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,LUCIRA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,LUCIRA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,LUCIRA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,15,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,29,31,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
ANG,NAMIBE,MOCAMEDES,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
ANG,NAMIBE,MOCAMEDES,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,32,28,60,32,25,57,3,Pass,high,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.05
ANG,NAMIBE,MOCAMEDES,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,34,26,60,34,25,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,NAMIBE,NAMIBE,ANG-2023-07-01_bOPV,bOPV,Rnd1,19,2023-09-14T00:00:00Z,2023-09-18,2023-09-21,24,26,50,13,17,30,30,Fail,very poor,0,2,3,0,0,15,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,10,0,0,50,33.33,0.6
ANG,NAMIBE,NAMIBE,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-22T00:00:00Z,2023-10-26,2023-10-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,NAMIBE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,NAMIBE,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,21,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,SACOMAR,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,12,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,SACOMAR,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,16,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,SACOMAR,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,12,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,TOMBUA,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-14T00:00:00Z,2023-09-18,2023-09-20,27,33,60,8,12,20,40,Fail,very poor,0,4,3,0,0,33,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7.5,0,0,82.5,0,0.67
ANG,NAMIBE,TOMBUA,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-22T00:00:00Z,2023-10-26,2023-10-27,31,29,60,19,18,37,23,Fail,very poor,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,95.65,0.38
ANG,NAMIBE,TOMBUA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd1,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,TOMBUA,ANGOLA-NID-2024-nOPV2,nOPV2,Rnd2,12,2024-09-06T00:00:00Z,2024-09-10,2024-09-11,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,TOMBWA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,TOMBWA,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,TOMBWA,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,VIREI,ANG-2023-07-01_bOPV,bOPV,Rnd1,21,2023-09-13T00:00:00Z,2023-09-17,2023-09-20,26,34,60,13,11,24,36,Fail,very poor,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.6
ANG,NAMIBE,VIREI,ANG-2023-07-01_bOPV,bOPV,Rnd2,21,2023-10-21T00:00:00Z,2023-10-25,2023-10-26,33,27,60,33,26,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
ANG,NAMIBE,VIREI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd1,21,2025-08-15T00:00:00Z,2025-08-19,2025-08-20,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,VIREI,ANG-2025-08-01_nOPV-NID,nOPV2,Rnd2,21,2025-09-05T00:00:00Z,2025-09-09,2025-09-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANG,NAMIBE,VIREI,ANG-2026-03-01_nOPV_NID,nOPV2,Rnd1,21,2026-03-27T00:00:00Z,2026-03-31,2026-04-01,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
