country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_Non_Compliance,r_House_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_Giver_Informed_SIA,abs_reason_farm,abs_reason_other,abs_reason_in_playground,abs_reason_market,abs_reason_travelled,abs_reason_school,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_no_care_giver_consent,nc_reason_child_sick,nc_reason_vaccines_safety,nc_reason_too_many_rnd,nc_reason_others,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
CHD,ENNEDI EST,AMDJARASS,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,26,34,60,21,31,52,8,Fail,moderate,1,0,6,0,1,0,0,100,0,0,2,2,1,1,1,0,0,0,0,0,0,12.5,0,75,0,12.5,0,0,0.13
CHD,ENNEDI EST,AMDJARASS,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,34,26,60,32,25,57,3,Pass,high,0,0,3,0,0,3,0,95,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0.05
CHD,ENNEDI EST,AMDJARASS,bOPV,bOPV,Rnd1,21,2021-11-03T00:00:00Z,2021-11-07,2021-11-09,22,38,60,20,38,58,2,Pass,high,0,1,1,0,0,0,0,71.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,ENNEDI EST,BAHAI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,BAHAI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,BAHAI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,BAHAI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,32,28,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
CHD,ENNEDI EST,BAHAI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,ITOU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,15,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,37,23,60,23,12,35,25,Fail,very poor,0,20,2,1,0,2,0,63.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,4,0,8,0,0.42
CHD,ENNEDI EST,ITOU,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,ITOU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,26,34,60,22,28,50,10,Fail,poor,0,9,0,1,0,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,10,0,10,0,0.17
CHD,ENNEDI EST,ITOU,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,39,21,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,ENNEDI EST,KAOURA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-15T00:00:00Z,2022-05-19,2022-05-20,26,34,60,23,34,57,3,Pass,high,0,0,2,1,0,0,0,96.67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0.05
CHD,ENNEDI EST,KAOURA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,29,31,60,28,29,57,3,Pass,high,0,1,1,1,0,0,0,98.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0.05
CHD,ENNEDI EST,KAOURA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,KAOURA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,20,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,KAOURA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,KAOURA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,KAOURA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,MOURDI,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,MOURDI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,27,33,60,17,23,40,20,Fail,very poor,0,20,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.33
CHD,ENNEDI EST,MOURDI,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,20,40,60,20,40,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,MOURDI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI EST,MOURDI,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI OUEST,FADA,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-20T00:00:00Z,2022-05-24,2022-05-24,33,27,60,31,26,57,3,Pass,high,0,0,3,0,0,0,0,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,ENNEDI OUEST,FADA,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-15T00:00:00Z,2022-06-19,2022-06-20,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI OUEST,FADA,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,24,36,60,23,35,58,2,Pass,high,0,0,2,0,0,0,0,95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,ENNEDI OUEST,FADA,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,30,30,60,28,30,58,2,Pass,high,0,1,1,0,0,0,0,96.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,ENNEDI OUEST,FADA,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,32,28,60,30,27,57,3,Pass,high,0,1,1,0,0,1,0,98.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
CHD,ENNEDI OUEST,FADA,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,28,32,60,28,30,58,2,Pass,high,0,0,1,1,0,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0.03
CHD,ENNEDI OUEST,FADA,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,24,36,60,24,36,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI OUEST,FADA,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,22,20,42,18,Fail,poor,4,5,1,0,1,7,0,55,0,0,0,0,0,0,0,0,3,0,0,0,1,22.22,27.78,5.56,0,5.56,38.89,0,0.3
CHD,ENNEDI OUEST,FADA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,22,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,27,33,60,22,26,48,12,Fail,poor,10,2,0,0,0,0,0,98.33,0,0,0,0,0,0,0,9,0,0,1,0,0,83.33,16.67,0,0,0,0,0,0.2
CHD,ENNEDI OUEST,FADA,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,20,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,30,30,60,28,29,57,3,Pass,high,0,2,1,0,0,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CHD,ENNEDI OUEST,FADA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,25,35,60,19,24,43,17,Fail,poor,5,7,5,0,0,0,0,71.67,0,0,2,2,0,1,0,0,4,1,0,0,0,29.41,41.18,29.41,0,0,0,0,0.28
CHD,ENNEDI OUEST,FADA,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,29,29,58,2,Pass,high,2,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0.03
CHD,ENNEDI OUEST,FADA,bOPV,bOPV,Rnd1,21,2021-11-02T00:00:00Z,2021-11-06,2021-11-07,32,28,60,26,20,46,14,Fail,poor,6,2,2,0,0,4,0,43.33,0,1,0,0,1,0,0,0,6,0,0,0,0,42.86,14.29,14.29,0,0,28.57,0,0.23
CHD,ENNEDI OUEST,GOURO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,22,38,60,21,37,58,2,Pass,high,0,0,2,0,0,0,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,ENNEDI OUEST,GOURO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,6,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,36,24,60,33,20,53,7,Fail,moderate,7,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,7,0,0,100,0,0,0,0,0,0,0.12
CHD,ENNEDI OUEST,GOURO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,30,30,60,24,19,43,17,Fail,poor,1,1,1,0,0,14,0,78.33,0,0,0,1,0,0,0,0,1,0,0,0,0,5.88,5.88,5.88,0,0,82.35,0,0.28
CHD,ENNEDI OUEST,GOURO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,27,33,60,25,31,56,4,Fail,moderate,0,0,0,0,0,9,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0.07
CHD,ENNEDI OUEST,GOURO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,ENNEDI OUEST,KALAIT,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,22,38,60,22,35,57,3,Pass,high,0,1,1,1,0,0,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0.05
CHD,ENNEDI OUEST,KALAIT,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,33,27,60,33,24,57,3,Pass,high,0,2,1,0,0,0,0,96.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,0,0,0,0.05
CHD,ENNEDI OUEST,KALAIT,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,33,27,60,32,24,56,4,Fail,moderate,0,1,2,1,0,0,0,93.33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,50,25,0,0,0,0.07
CHD,ENNEDI OUEST,KALAIT,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,29,31,60,29,28,57,3,Pass,high,1,1,1,0,0,0,0,95,0,0,1,0,0,0,0,1,0,0,0,0,0,33.33,33.33,33.33,0,0,0,0,0.05
CHD,ENNEDI OUEST,KALAIT,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,6,6,12,48,Fail,very poor,3,43,0,0,0,2,0,21.67,0,0,0,0,0,0,0,0,3,0,0,0,0,6.25,89.58,0,0,0,4.17,0,0.8
CHD,ENNEDI OUEST,KALAIT,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,38,22,60,38,21,59,1,Pass,high,0,0,1,0,0,0,0,63.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,ENNEDI OUEST,KALAIT,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,12,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,28,32,60,28,31,59,1,Pass,high,0,0,1,0,0,0,0,56.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,ENNEDI OUEST,KALAIT,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,30,30,60,13,13,26,34,Fail,very poor,0,32,0,0,0,3,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.12,0,0,0,8.82,0,0.57
CHD,ENNEDI OUEST,KALAIT,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,22,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,ENNEDI OUEST,OUNIANGA KEBBIR,CHD-2024-11-1_nOPV,nOPV2,Rnd1,20,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,26,34,60,24,23,47,13,Fail,poor,8,2,3,0,0,0,0,95,0,1,0,1,1,0,2,0,0,2,4,0,0,61.54,15.38,23.08,0,0,0,0,0.22
CHD,ENNEDI OUEST,OUNIANGA KEBBIR,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,33,27,60,28,24,52,8,Fail,moderate,0,1,4,1,0,2,0,80,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12.5,50,12.5,0,25,0,0.13
CHD,ENNEDI OUEST,OUNIANGA KEBBIR,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,34,26,60,34,24,58,2,Pass,high,0,0,2,0,0,0,0,91.67,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,ENNEDI OUEST,OUNIANGA KEBBIR,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,22,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,29,31,60,29,30,59,1,Pass,high,0,1,0,0,0,1,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0.02
CHD,ENNEDI OUEST,OUNIANGA KEBBIR,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,35,25,60,35,24,59,1,Pass,high,0,0,0,0,1,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
CHD,GUERA,BARO,CHA-17DS-02-2020,nOPV2,Rnd1,21,2020-02-25T00:00:00Z,2020-02-29,2020-03-02,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BARO,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,32,28,60,30,28,58,2,Pass,high,0,1,1,0,0,0,0,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
CHD,GUERA,BARO,CHD-2023-05-1_nOPV,nOPV2,Rnd2,20,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,26,34,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
CHD,GUERA,BARO,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,34,26,60,33,24,57,3,Pass,high,0,0,3,0,0,0,0,100,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,GUERA,BARO,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,30,30,60,29,30,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,BARO,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,20,14,34,26,Fail,very poor,0,1,2,0,0,0,23,98.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.85,7.69,0,0,0,88.46,0.43
CHD,GUERA,BARO,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,29,31,60,28,25,53,7,Fail,moderate,0,3,4,0,0,0,0,96.67,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,57.14,0,0,0,0,0.12
CHD,GUERA,BARO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,BARO,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,29,31,60,26,31,57,3,Pass,high,0,0,3,0,0,0,0,98.33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.05
CHD,GUERA,BARO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,26,34,60,21,30,51,9,Fail,poor,0,0,6,0,1,0,2,88.33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,11.11,0,22.22,0.15
CHD,GUERA,BARO,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BARO,bOPV,bOPV,Rnd2,21,2021-11-22T00:00:00Z,2021-11-26,2021-11-27,33,27,60,32,27,59,1,Pass,high,0,0,1,0,0,0,0,98.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,BITKINE,CENBLOCK-nOPV,nOPV2,Rnd1,21,2022-05-15T00:00:00Z,2022-05-19,2022-05-21,34,26,60,33,26,59,1,Pass,high,0,0,1,0,0,0,0,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,BITKINE,CENBLOCK-nOPV,nOPV2,Rnd2,21,2022-06-13T00:00:00Z,2022-06-17,2022-06-19,31,29,60,30,29,59,1,Pass,high,0,0,1,0,0,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,BITKINE,CHA-17DS-02-2020,nOPV2,Rnd1,21,2020-02-25T00:00:00Z,2020-02-29,2020-03-02,28,32,60,27,31,58,2,Pass,high,0,2,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.03
CHD,GUERA,BITKINE,CHD-2023-05-1_nOPV,nOPV2,Rnd1,21,2023-05-26T00:00:00Z,2023-05-30,2023-05-31,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BITKINE,CHD-2023-05-1_nOPV,nOPV2,Rnd2,21,2023-06-16T00:00:00Z,2023-06-20,2023-06-21,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BITKINE,CHD-2023-10-1_nOPV,nOPV2,Rnd1,21,2023-11-10T00:00:00Z,2023-11-14,2023-11-15,28,32,60,27,31,58,2,Pass,high,0,0,2,0,0,0,0,98.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
CHD,GUERA,BITKINE,CHD-2023-10-1_nOPV,nOPV2,Rnd2,21,2023-12-13T00:00:00Z,2023-12-17,2023-12-18,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BITKINE,CHD-2023-10-1_nOPV,nOPV2,Rnd3,21,2024-05-17T00:00:00Z,2024-05-21,2024-05-22,34,26,60,22,22,44,16,Fail,poor,0,0,16,0,0,0,0,91.67,4,7,0,4,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.27
CHD,GUERA,BITKINE,CHD-2024-11-1_nOPV,nOPV2,Rnd1,20,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,31,29,60,30,29,59,1,Pass,high,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
CHD,GUERA,BITKINE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,26,34,60,26,32,58,2,Pass,high,0,0,1,0,0,1,0,93.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
CHD,GUERA,BITKINE,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,98.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BITKINE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd1,21,2025-10-31T00:00:00Z,2025-11-04,2025-11-05,25,35,60,25,35,60,0,Pass,high,0,1,1,0,0,0,0,91.67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,BITKINE,CHD-2025-10-0n_bOPV-NIDs,bOPV,Rnd2,21,2025-12-05T00:00:00Z,2025-12-09,2025-12-10,34,26,60,34,26,60,0,Pass,high,1,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHD,GUERA,CHINGUIL,CHD-2024-11-1_nOPV,nOPV2,Rnd1,21,2024-11-22T00:00:00Z,2024-11-26,2024-11-27,34,26,60,8,7,15,45,Fail,very poor,1,16,12,0,0,16,0,11.67,11,1,0,0,0,0,1,0,0,0,0,0,0,2.22,35.56,26.67,0,0,35.56,0,0.75
CHD,GUERA,CHINGUIL,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd1,21,2025-04-25T00:00:00Z,2025-04-29,2025-04-30,20,40,60,20,39,59,1,Pass,high,0,0,1,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
CHD,GUERA,CHINGUIL,CHD-2025-05-1_nOPV_NID,nOPV2,Rnd2,21,2025-06-20T00:00:00Z,2025-06-24,2025-06-25,36,24,60,32,21,53,7,Fail,moderate,0,3,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,57.14,0,0.12
