country,province,district,response,vaccine.type,roundNumber,numbercluster,round_start_date,start_date,end_date,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,total_missed,status,performance,r_non_compliance,r_house_not_visited,r_childabsent,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,other_r,percent_care_giver_informed_sia,abs_reason_travelled,abs_reason_market,abs_reason_other,abs_reason_farm,abs_reason_school,nc_reason_child_sick,nc_reason_no_felt_need,nc_reason_religious_cultural,nc_reason_too_many_rnd,nc_reason_no_care_giver_consent,nc_reason_others,nc_reason_vaccines_safety,prct_r_non_compliance,prct_r_house_not_visited,prct_r_childabsent,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,prct_other_r,proportion_missed_child
GHA,VOLTA,NORTH DAYI,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,27,33,60,27,31,58,2,Pass,high,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0.03
GHA,VOLTA,NORTH DAYI,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,28,32,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,VOLTA,NORTH DAYI,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,28,32,60,27,32,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,VOLTA,NORTH DAYI,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,34,24,58,2,Pass,high,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GHA,VOLTA,NORTH DAYI,nOPV2022,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-08-09,37,23,60,35,23,58,2,Pass,high,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.03
GHA,VOLTA,NORTH DAYI,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-12-10,38,22,60,36,21,57,3,Pass,high,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0.05
GHA,VOLTA,NORTH TONGU,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-11T00:00:00Z,2020-09-15,2020-09-16,32,28,60,30,25,55,5,Fail,moderate,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
GHA,VOLTA,NORTH TONGU,AMANSIE SOUTH,nOPV2,Rnd2,22,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,NORTH TONGU,GHA-2024-10-01_nOPV,nOPV2,Rnd1,20,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,21,39,60,18,34,52,8,Fail,moderate,1,2,4,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,12.5,25,50,0,0,12.5,0,0.13
GHA,VOLTA,NORTH TONGU,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,NORTH TONGU,nOPV2022,nOPV2,Rnd1,20,2022-06-05T00:00:00Z,2022-06-09,2022-07-09,26,34,60,26,34,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,NORTH TONGU,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,NORTH TONGU,nOPV2022,nOPV2,Rnd3,21,2022-12-16T00:00:00Z,2022-12-20,2022-12-21,27,33,60,24,32,56,4,Fail,moderate,1,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,25,0,50,0,0,25,0,0.07
GHA,VOLTA,SOUTH DAYI,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,SOUTH DAYI,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,39,21,60,35,20,55,5,Fail,moderate,1,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0,0,20,40,0,0.08
GHA,VOLTA,SOUTH DAYI,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,27,33,60,26,31,57,3,Pass,high,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,66.67,0.05
GHA,VOLTA,SOUTH DAYI,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,36,24,60,36,24,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,SOUTH DAYI,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,32,28,60,31,28,59,1,Pass,high,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.02
GHA,VOLTA,SOUTH DAYI,nOPV2022,nOPV2,Rnd2,20,2022-10-09T00:00:00Z,2022-10-13,2022-12-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,SOUTH TONGU,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-10T00:00:00Z,2020-09-14,2020-09-15,31,29,60,28,26,54,6,Fail,moderate,0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,50,33.33,0,0,16.67,0,0.1
GHA,VOLTA,SOUTH TONGU,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,27,33,60,26,30,56,4,Fail,moderate,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,25,0,25,0,0,25,25,0.07
GHA,VOLTA,SOUTH TONGU,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,SOUTH TONGU,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,30,30,60,27,28,55,5,Fail,moderate,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0.08
GHA,VOLTA,SOUTH TONGU,nOPV2022,nOPV2,Rnd1,21,2022-06-05T00:00:00Z,2022-06-09,2022-07-09,27,33,60,27,33,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,VOLTA,SOUTH TONGU,nOPV2022,nOPV2,Rnd2,21,2022-10-09T00:00:00Z,2022-10-13,2022-11-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,AHANTA WEST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,32,28,60,26,24,50,10,Fail,poor,1,0,5,0,0,2,2,0,1,1,3,0,0,0,0,0,0,0,1,0,10,0,50,0,0,20,20,0.17
GHA,WESTERN,AHANTA WEST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,32,28,60,31,27,58,2,Pass,high,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0.03
GHA,WESTERN,AHANTA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,34,26,60,31,24,55,5,Fail,moderate,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
GHA,WESTERN,AHANTA WEST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,AHANTA WEST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,28,32,60,19,20,39,21,Fail,very poor,1,6,4,0,2,8,0,0,2,0,0,1,1,0,0,0,0,0,1,0,4.76,28.57,19.05,0,9.52,38.1,0,0.35
GHA,WESTERN,AHANTA WEST,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,30,30,60,28,27,55,5,Fail,moderate,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
GHA,WESTERN,EFFIA-KWESIMINTSIM,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,28,32,60,23,29,52,8,Fail,moderate,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0.13
GHA,WESTERN,EFFIA-KWESIMINTSIM,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-09T00:00:00Z,2020-10-13,2020-10-14,35,25,60,34,25,59,1,Pass,high,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,0,0,0.02
GHA,WESTERN,EFFIA-KWESIMINTSIM,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,EFFIA-KWESIMINTSIM,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,EFFIA-KWESIMINTSIM,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,31,29,60,28,24,52,8,Fail,moderate,0,2,3,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,25,37.5,0,0,25,12.5,0.13
GHA,WESTERN,EFFIA-KWESIMINTSIM,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,36,24,60,35,22,57,3,Pass,high,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33.33,33.33,33.33,0,0,0,0,0.05
GHA,WESTERN,ELLEMBELLE,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,26,34,60,23,32,55,5,Fail,moderate,0,1,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,60,0.08
GHA,WESTERN,ELLEMBELLE,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,ELLEMBELLE,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,37,23,60,37,22,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,WESTERN,ELLEMBELLE,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,40,20,60,37,20,57,3,Pass,high,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.05
GHA,WESTERN,ELLEMBELLE,nOPV2022,nOPV2,Rnd1,20,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,30,30,60,26,28,54,6,Fail,moderate,0,1,5,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,16.67,83.33,0,0,0,0,0.1
GHA,WESTERN,ELLEMBELLE,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,28,32,60,28,32,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,JOMORO,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,28,32,60,25,25,50,10,Fail,poor,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,10,0,0.17
GHA,WESTERN,JOMORO,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,29,31,60,29,30,59,1,Pass,high,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0.02
GHA,WESTERN,JOMORO,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,25,35,60,25,35,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,JOMORO,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,37,23,60,37,23,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,JOMORO,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,26,34,60,26,31,57,3,Pass,high,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,33.33,66.67,0,0,0,0,0.05
GHA,WESTERN,JOMORO,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,MPOHOR,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,MPOHOR,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,31,29,60,31,28,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,WESTERN,MPOHOR,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,31,29,60,29,27,56,4,Fail,moderate,0,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,25,75,0,0,0,0,0.07
GHA,WESTERN,MPOHOR,GHA-2024-10-01_nOPV,nOPV2,Rnd2,22,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,MPOHOR,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,WESTERN,MPOHOR,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,40,20,60,40,20,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,NZEMA EAST,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,28,32,60,14,12,26,34,Fail,very poor,0,20,2,1,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,58.82,5.88,2.94,5.88,26.47,0,0.57
GHA,WESTERN,NZEMA EAST,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,39,21,60,35,18,53,7,Fail,moderate,0,0,4,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,57.14,28.57,0,14.29,0,0.12
GHA,WESTERN,NZEMA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,34,26,60,34,25,59,1,Pass,high,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,WESTERN,NZEMA EAST,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,24,36,60,22,34,56,4,Fail,moderate,0,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.07
GHA,WESTERN,NZEMA EAST,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,29,31,60,27,29,56,4,Fail,moderate,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,75,25,0,0,0,0.07
GHA,WESTERN,NZEMA EAST,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,29,31,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,PRESTEA-HUNI VALLEY,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,34,26,60,31,22,53,7,Fail,moderate,0,0,6,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,85.71,0,0,0,14.29,0.12
GHA,WESTERN,PRESTEA-HUNI VALLEY,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,32,28,60,31,26,57,3,Pass,high,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0.05
GHA,WESTERN,PRESTEA-HUNI VALLEY,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,32,28,60,32,28,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,PRESTEA-HUNI VALLEY,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,34,26,60,34,26,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,PRESTEA-HUNI VALLEY,nOPV2022,nOPV2,Rnd1,22,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,34,26,60,31,23,54,6,Fail,moderate,1,1,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,16.67,16.67,66.67,0,0,0,0,0.1
GHA,WESTERN,PRESTEA-HUNI VALLEY,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,36,24,60,36,22,58,2,Pass,high,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,50,0,0,0,0,0,50,0.03
GHA,WESTERN,SEKONDI-TAKORADI,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,33,27,60,27,25,52,8,Fail,moderate,0,5,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,25,12.5,0.13
GHA,WESTERN,SEKONDI-TAKORADI,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,33,27,60,27,27,54,6,Fail,moderate,0,2,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,16.67,33.33,0.1
GHA,WESTERN,SEKONDI-TAKORADI,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,35,25,60,35,25,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,SEKONDI-TAKORADI,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,21,39,60,21,39,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,SEKONDI-TAKORADI,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,31,29,60,23,25,48,12,Fail,poor,0,7,4,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58.33,33.33,0,0,8.33,0,0.2
GHA,WESTERN,SEKONDI-TAKORADI,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,30,30,60,30,30,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,SHAMA,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,31,29,60,25,28,53,7,Fail,moderate,0,1,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,28.57,42.86,0.12
GHA,WESTERN,SHAMA,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,23,37,60,22,34,56,4,Fail,moderate,0,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,75,0,0,25,0,0.07
GHA,WESTERN,SHAMA,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,33,27,60,25,26,51,9,Fail,poor,0,5,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.56,11.11,0,11.11,0,22.22,0.15
GHA,WESTERN,SHAMA,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,33,27,60,33,27,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,SHAMA,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,34,26,60,30,21,51,9,Fail,poor,1,5,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.11,55.56,22.22,11.11,0,0,0,0.15
GHA,WESTERN,SHAMA,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,29,31,60,28,31,59,1,Pass,high,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0.02
GHA,WESTERN,TARKWA-NSUAEM,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,31,29,60,26,27,53,7,Fail,moderate,0,3,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42.86,14.29,0,0,42.86,0,0.12
GHA,WESTERN,TARKWA-NSUAEM,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,24,36,60,24,35,59,1,Pass,high,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0.02
GHA,WESTERN,TARKWA-NSUAEM,GHA-2024-10-01_nOPV,nOPV2,Rnd1,21,2024-10-17T00:00:00Z,2024-10-21,2024-10-22,36,24,60,36,23,59,1,Pass,high,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.02
GHA,WESTERN,TARKWA-NSUAEM,GHA-2024-10-01_nOPV,nOPV2,Rnd2,21,2024-11-21T00:00:00Z,2024-11-25,2024-11-26,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,TARKWA-NSUAEM,nOPV2022,nOPV2,Rnd1,21,2022-07-05T00:00:00Z,2022-07-09,2022-08-09,34,26,60,32,23,55,5,Fail,moderate,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0.08
GHA,WESTERN,TARKWA-NSUAEM,nOPV2022,nOPV2,Rnd2,21,2022-11-06T00:00:00Z,2022-11-10,2022-12-10,31,29,60,31,29,60,0,Pass,high,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHA,WESTERN,WASSA AMENFI CENTRAL,AMANSIE SOUTH,nOPV2,Rnd1,21,2020-09-12T00:00:00Z,2020-09-16,2020-09-17,27,33,60,25,33,58,2,Pass,high,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0.03
GHA,WESTERN,WASSA AMENFI CENTRAL,AMANSIE SOUTH,nOPV2,Rnd2,21,2020-10-10T00:00:00Z,2020-10-14,2020-10-15,33,27,60,32,23,55,5,Fail,moderate,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0.08
