country,province,district,response,vaccine.type,roundNumber,number_clusters,round_start_date,year,male_sampled,female_sampled,total_sampled,male_vaccinated,female_vaccinated,total_vaccinated,missed_child,r_Non_Compliance,r_House_not_visited,r_childabsent,r_security,r_childnotborn,Care_Giver_Informed_SIA,percent_care_Giver_Informed_SIA,total_missed,status,performance,tot_r,other_r,prct_r_Non_Compliance,prct_r_House_not_visited,prct_r_childabsent,prct_r_childnotborn,prct_r_security,prct_other_r,r_Child_was_asleep,r_Child_is_a_visitor,r_Vaccinated_but_not_FM,prct_r_Child_was_asleep,prct_r_Child_is_a_visitor,prct_r_Vaccinated_but_not_FM,proportion_missed_child,afro_block,lqas_start_date,lqas_end_date
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,BONDO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,7,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,BUTA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,GANGA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,LIKATI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,50,0,0,0,NA,0,0,0,NA,NA,NA,0,10,Fail,poor,NA,10,0,0,0,NA,NA,100,0,0,0,0,0,0,0.2,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,MONGA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,POKO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,16,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,TITULE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,16,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,BAS UELE,VIADANA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,20,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BASANKUSU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BIKORO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOLENGE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOLOMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,BOMONGO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,14,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,DJOMBO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,IBOKO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,14,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,INGENDE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,9,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,IREBU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,LILANGA BOBANGI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,20,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,LOTUMBE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,LUKOLELA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,MAKANZA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,MAMPOKO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,14,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,MBANDAKA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,MONIEKA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,NTONDO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,EQUATEUR,WANGATA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAFUBU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMALONDO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMBOVE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,7,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAMPEMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KAPOLOWE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KASENGA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KASHOBWE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,18,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KATUBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,9,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KENYA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KIKULA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KILELA BALANDA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,20,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KILWA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KIPUSHI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KISANGA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,KOWE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LIKASI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LUBUMBASHI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,LUKAFU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,12,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MITWABA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MUFUNGA SAMPWE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,12,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,MUMBUNDA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,16,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,PANDA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,PWETO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,RUASHI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,SAKANIA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,TSHAMILEMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT KATANGA,VANGU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BAKA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BUKAMA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,BUTUMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KABONDO DIANDA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,12,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KABONGO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KAMINA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KANIAMA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,15,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KAYAMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KINDA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KINKONDJA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,KITENGE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,17,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MALEMBA NKULU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MUKANGA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT LOMAMI,MULONGO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,19,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,ABA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,8,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,BOMA MANGBETU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,8,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,DUNGU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,17,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,FARADJE,DRC-2024-10-01_B_nOPV,nOPV2,RND2,24,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,GOMBARI,DRC-2024-10-01_B_nOPV,nOPV2,RND2,9,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,ISIRO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,MAKORO,DRC-2024-10-01_B_nOPV,nOPV2,RND2,12,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,NIANGARA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,8,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,PAWA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,RUNGU,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,WAMBA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
DEMOCRATIC REPUBLIC OF THE CONGO,HAUT UELE,WATSA,DRC-2024-10-01_B_nOPV,nOPV2,RND2,21,2024-12-05,2024,0,0,60,0,0,0,NA,0,0,0,NA,NA,NA,0,0,Pass,high,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,DRC,2024-12-09,2024-12-10
